ImageID,Source,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside,XClick1X,XClick2X,XClick3X,XClick4X,XClick1Y,XClick2Y,XClick3Y,XClick4Y
0000375a83c19042,xclick,/m/0c9ph5,1,0.9625,0.98625,0.625,0.644167,0,0,0,0,0,0.9625,0.973125,0.98625,0.973125,0.644167,0.625,0.636667,0.6425
0000375a83c19042,xclick,/m/0c9ph5,1,0.976875,0.98875,0.605833,0.620833,0,0,0,0,0,0.983125,0.983125,0.976875,0.98875,0.605833,0.620833,0.614167,0.614167
0000626c3e317247,xclick,/m/0c9ph5,1,0.15875,0.396875,0.403012,0.631532,0,0,0,0,0,0.264375,0.396875,0.15875,0.29625,0.403012,0.519929,0.492471,0.631532
0000b366aaf9672a,xclick,/m/0c9ph5,1,0.5325,0.556875,0.489681,0.520638,0,0,0,0,0,0.545625,0.5325,0.539375,0.556875,0.489681,0.499062,0.520638,0.499062
0000b366aaf9672a,xclick,/m/0c9ph5,1,0.536875,0.553125,0.4606,0.487805,0,0,0,0,0,0.536875,0.548125,0.553125,0.544375,0.482176,0.4606,0.482176,0.487805
0000b366aaf9672a,xclick,/m/0c9ph5,1,0.7325,0.77375,0.641651,0.702627,0,0,0,0,0,0.7325,0.754375,0.77375,0.753125,0.674484,0.641651,0.67636,0.702627
0000b366aaf9672a,xclick,/m/0c9ph5,1,0.73625,0.76875,0.729831,0.782364,0,0,0,0,0,0.751875,0.73625,0.754375,0.76875,0.729831,0.753283,0.782364,0.757036
0000b366aaf9672a,xclick,/m/0c9ph5,1,0.88625,0.9375,0.445591,0.520638,0,0,0,0,0,0.88625,0.914375,0.910625,0.9375,0.471857,0.445591,0.520638,0.471857
0000b366aaf9672a,xclick,/m/0c9ph5,1,0.8875,0.9275,0.591932,0.649156,0,0,0,0,0,0.8875,0.913125,0.906875,0.9275,0.618199,0.591932,0.649156,0.621951
0000ef4409880196,xclick,/m/0c9ph5,1,0.253333,0.4875,0.341875,0.535,0,0,0,0,0,0.385,0.253333,0.375833,0.4875,0.341875,0.424375,0.535,0.385
0000ef4409880196,xclick,/m/0c9ph5,1,0.881667,0.905,0.925,0.94375,0,0,0,0,0,0.890833,0.881667,0.895833,0.905,0.925,0.930625,0.94375,0.9425
0000ef4409880196,xclick,/m/0c9ph5,1,0.888333,0.913333,0.984375,0.99625,0,0,0,0,0,0.8975,0.888333,0.8975,0.913333,0.984375,0.989375,0.99625,0.988125
0000ef4409880196,xclick,/m/0c9ph5,1,0.943333,0.9775,0.940625,0.954375,0,0,0,0,0,0.961667,0.9775,0.961667,0.943333,0.940625,0.945625,0.954375,0.954375
000120b206278a72,xclick,/m/0c9ph5,1,0.338281,0.380469,0.377083,0.432292,0,0,0,0,0,0.338281,0.358594,0.380469,0.370312,0.4125,0.377083,0.415625,0.432292
000120b206278a72,xclick,/m/0c9ph5,1,0.584375,0.6,0.66875,0.680208,0,0,0,0,0,0.592187,0.584375,0.590625,0.6,0.66875,0.673958,0.680208,0.677083
000120b206278a72,xclick,/m/0c9ph5,1,0.907031,0.926562,0.682292,0.720833,0,0,0,0,0,0.921094,0.907031,0.915625,0.926562,0.682292,0.694792,0.720833,0.701042
