ImageID,Source,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside,XClick1X,XClick2X,XClick3X,XClick4X,XClick1Y,XClick2Y,XClick3Y,XClick4Y
000046611bd6b353,xclick,/m/03jm5,1,0.0,0.055,0.458333,0.575833,0,0,0,0,0,0.043125,0.0,0.038125,0.055,0.458333,0.495,0.575833,0.5225
000046611bd6b353,xclick,/m/03jm5,1,0.0,0.05625,0.305833,0.3775,0,0,0,0,0,0.04875,0.0,0.0225,0.05625,0.305833,0.333333,0.3775,0.333333
000046611bd6b353,xclick,/m/03jm5,1,0.0,0.1,0.406667,0.530833,0,0,0,0,0,0.0925,0.0,0.068125,0.1,0.410833,0.406667,0.530833,0.480833
000046611bd6b353,xclick,/m/03jm5,1,0.0,0.106875,0.391667,0.5325,0,0,0,0,0,0.075625,0.0,0.09,0.106875,0.419167,0.391667,0.5325,0.475833
000046611bd6b353,xclick,/m/03jm5,1,0.0,0.118125,0.0625,0.131667,0,0,0,0,0,0.0,0.06125,0.115625,0.118125,0.095,0.0625,0.128333,0.131667
000046611bd6b353,xclick,/m/03jm5,1,0.001875,0.114375,0.333333,0.4275,0,0,0,0,0,0.070625,0.001875,0.076875,0.114375,0.333333,0.364167,0.4275,0.4125
000046611bd6b353,xclick,/m/03jm5,1,0.003125,0.10375,0.2175,0.335,0,0,0,0,0,0.078125,0.003125,0.038125,0.10375,0.2175,0.274167,0.335,0.283333
000046611bd6b353,xclick,/m/03jm5,1,0.004375,0.09625,0.100833,0.183333,0,0,0,0,0,0.05,0.004375,0.09625,0.09625,0.100833,0.1525,0.183333,0.183333
000046611bd6b353,xclick,/m/03jm5,1,0.01625,0.08625,0.178333,0.264167,0,0,0,0,0,0.08625,0.02625,0.01625,0.05125,0.2025,0.178333,0.224167,0.264167
000046611bd6b353,xclick,/m/03jm5,1,0.0225,0.119375,0.138333,0.246667,0,0,0,0,0,0.0625,0.0225,0.119375,0.095,0.138333,0.1675,0.246667,0.220833
000046611bd6b353,xclick,/m/03jm5,1,0.039375,0.183125,0.535833,0.645,0,0,0,0,0,0.13875,0.039375,0.1025,0.183125,0.535833,0.570833,0.645,0.629167
000046611bd6b353,xclick,/m/03jm5,1,0.0925,0.1425,0.033333,0.099167,0,0,0,0,0,0.111875,0.0925,0.1425,0.1425,0.033333,0.059167,0.099167,0.099167
000046611bd6b353,xclick,/m/03jm5,1,0.09625,0.25375,0.303333,0.39,0,0,0,0,0,0.2075,0.09625,0.1375,0.25375,0.303333,0.346667,0.39,0.324167
000046611bd6b353,xclick,/m/03jm5,1,0.106875,0.199375,0.475833,0.575833,0,0,0,0,0,0.106875,0.199375,0.199375,0.199375,0.475833,0.575833,0.575833,0.575833
000046611bd6b353,xclick,/m/03jm5,1,0.14,0.24375,0.740833,0.86,0,0,0,0,0,0.193125,0.14,0.235625,0.24375,0.740833,0.86,0.8375,0.840833
000046611bd6b353,xclick,/m/03jm5,1,0.144375,0.236875,0.629167,0.753333,0,0,0,0,0,0.184375,0.144375,0.234375,0.236875,0.629167,0.711667,0.748333,0.753333
000046611bd6b353,xclick,/m/03jm5,1,0.158125,0.266875,0.8225,0.966667,0,0,0,0,0,0.20875,0.158125,0.17625,0.266875,0.8225,0.92,0.966667,0.945833
000046611bd6b353,xclick,/m/03jm5,1,0.16375,0.28625,0.336667,0.441667,0,0,0,0,0,0.2575,0.16375,0.18125,0.28625,0.336667,0.385,0.441667,0.415833
000046611bd6b353,xclick,/m/03jm5,1,0.228125,0.315625,0.429167,0.541667,0,0,0,0,0,0.28625,0.228125,0.263125,0.315625,0.429167,0.495,0.541667,0.506667
000046611bd6b353,xclick,/m/03jm5,1,0.2425,0.32625,0.246667,0.329167,0,0,0,0,0,0.28625,0.2425,0.28625,0.32625,0.246667,0.298333,0.329167,0.305833
000046611bd6b353,xclick,/m/03jm5,1,0.24875,0.344375,0.2025,0.265833,0,0,0,0,0,0.344375,0.28875,0.24875,0.24875,0.233333,0.2025,0.265833,0.265833
000046611bd6b353,xclick,/m/03jm5,1,0.25,0.344375,0.150833,0.233333,0,0,0,0,0,0.33375,0.25125,0.25,0.344375,0.154167,0.150833,0.2,0.233333
000046611bd6b353,xclick,/m/03jm5,1,0.261875,0.3325,0.076667,0.146667,0,0,0,0,0,0.28875,0.261875,0.3325,0.3325,0.076667,0.131667,0.146667,0.146667
000046611bd6b353,xclick,/m/03jm5,1,0.2975,0.365,0.545,0.665,0,0,0,0,0,0.338125,0.2975,0.3325,0.365,0.545,0.584167,0.665,0.65
000046611bd6b353,xclick,/m/03jm5,1,0.303125,0.40625,0.286667,0.385,0,0,0,0,0,0.3625,0.303125,0.308125,0.40625,0.286667,0.335,0.385,0.324167
000046611bd6b353,xclick,/m/03jm5,1,0.313125,0.375,0.04,0.119167,0,0,0,0,0,0.353125,0.313125,0.339375,0.375,0.04,0.078333,0.119167,0.100833
000046611bd6b353,xclick,/m/03jm5,1,0.349375,0.47875,0.438333,0.493333,0,0,0,0,0,0.47875,0.39875,0.349375,0.47375,0.438333,0.438333,0.488333,0.493333
000046611bd6b353,xclick,/m/03jm5,1,0.353125,0.460625,0.35,0.436667,0,0,0,0,0,0.41125,0.353125,0.35875,0.460625,0.35,0.388333,0.436667,0.436667
000046611bd6b353,xclick,/m/03jm5,1,0.36125,0.47625,0.488333,0.556667,0,0,0,0,0,0.470625,0.36125,0.376875,0.47625,0.488333,0.501667,0.556667,0.556667
000046611bd6b353,xclick,/m/03jm5,1,0.36375,0.40375,0.545,0.615833,0,0,0,0,0,0.391875,0.36375,0.3675,0.40375,0.545,0.5775,0.611667,0.615833
000046611bd6b353,xclick,/m/03jm5,1,0.380625,0.470625,0.198333,0.243333,0,0,0,0,0,0.455625,0.380625,0.391875,0.470625,0.198333,0.224167,0.243333,0.231667
000046611bd6b353,xclick,/m/03jm5,1,0.38125,0.4925,0.8175,0.950833,0,0,0,0,0,0.429375,0.38125,0.403125,0.4925,0.8175,0.845,0.950833,0.9425
000046611bd6b353,xclick,/m/03jm5,1,0.384375,0.48125,0.243333,0.320833,0,0,0,0,0,0.4525,0.384375,0.421875,0.48125,0.243333,0.2725,0.3075,0.320833
000046611bd6b353,xclick,/m/03jm5,1,0.390625,0.66875,0.625833,0.711667,0,0,0,0,0,0.4825,0.390625,0.56,0.66875,0.625833,0.645,0.711667,0.6675
000046611bd6b353,xclick,/m/03jm5,1,0.39625,0.45125,0.51,0.6375,0,0,0,0,0,0.4025,0.43625,0.39625,0.45125,0.6375,0.51,0.548333,0.6375
000046611bd6b353,xclick,/m/03jm5,1,0.4,0.466875,0.146667,0.2,0,0,0,0,0,0.460625,0.4,0.425625,0.466875,0.146667,0.164167,0.2,0.196667
000046611bd6b353,xclick,/m/03jm5,1,0.4475,0.848125,0.725833,0.834167,0,0,0,0,0,0.810625,0.4475,0.63125,0.848125,0.725833,0.753333,0.834167,0.805
000046611bd6b353,xclick,/m/03jm5,1,0.458125,0.55875,0.0575,0.13,0,0,0,0,0,0.51875,0.458125,0.541875,0.55875,0.0575,0.095,0.13,0.119167
000046611bd6b353,xclick,/m/03jm5,1,0.48125,0.531875,0.1125,0.19,0,0,0,0,0,0.52,0.48125,0.494375,0.531875,0.1125,0.143333,0.19,0.160833
000046611bd6b353,xclick,/m/03jm5,1,0.506875,0.623125,0.186667,0.246667,0,0,0,0,0,0.60375,0.506875,0.623125,0.623125,0.186667,0.215833,0.246667,0.246667
000046611bd6b353,xclick,/m/03jm5,1,0.509375,0.59125,0.145,0.18,0,0,0,0,0,0.5525,0.509375,0.56625,0.59125,0.145,0.165833,0.18,0.164167
000046611bd6b353,xclick,/m/03jm5,1,0.51625,0.635,0.305833,0.345,0,0,0,0,0,0.59625,0.51625,0.635,0.635,0.305833,0.305833,0.345,0.345
000046611bd6b353,xclick,/m/03jm5,1,0.5175,0.63375,0.241667,0.310833,0,0,0,0,0,0.59875,0.5175,0.63375,0.63375,0.241667,0.265833,0.310833,0.310833
000046611bd6b353,xclick,/m/03jm5,1,0.52875,0.78875,0.514167,0.585833,0,0,0,0,0,0.74875,0.52875,0.78875,0.78875,0.514167,0.584167,0.585833,0.585833
000046611bd6b353,xclick,/m/03jm5,1,0.531875,0.64625,0.346667,0.446667,0,0,0,0,0,0.619375,0.531875,0.64625,0.64625,0.346667,0.395,0.446667,0.446667
000046611bd6b353,xclick,/m/03jm5,1,0.534375,0.86125,0.818333,0.901667,0,0,0,0,0,0.805625,0.534375,0.655625,0.86125,0.818333,0.855,0.895833,0.901667
