ImageID,Source,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside,XClick1X,XClick2X,XClick3X,XClick4X,XClick1Y,XClick2Y,XClick3Y,XClick4Y
00006685513e6bc4,xclick,/m/04yx4,1,0.23875,0.308125,0.503643,0.744991,0,0,0,0,0,0.2825,0.308125,0.23875,0.24375,0.503643,0.632969,0.733151,0.744991
00006685513e6bc4,xclick,/m/04yx4,1,0.274375,0.379375,0.522769,0.787796,0,0,0,0,0,0.335,0.379375,0.274375,0.365625,0.522769,0.574681,0.787796,0.787796
00006685513e6bc4,xclick,/m/04yx4,1,0.54625,0.64125,0.505464,0.777778,0,0,0,0,0,0.60625,0.64125,0.54625,0.635625,0.505464,0.602914,0.76867,0.777778
00006685513e6bc4,xclick,/m/04yx4,1,0.7,0.86375,0.533698,0.887978,0,0,0,0,0,0.791875,0.86375,0.7,0.7675,0.533698,0.686703,0.634791,0.887978
00006685513e6bc4,xclick,/m/04yx4,1,0.90375,0.955,0.530055,0.787796,0,0,0,0,0,0.940625,0.95375,0.90375,0.955,0.530055,0.595628,0.78051,0.787796
0000ec18c34241ad,xclick,/m/04yx4,1,0.175676,0.410473,0.195,0.669375,0,0,0,0,0,0.290541,0.410473,0.274493,0.175676,0.195,0.35625,0.669375,0.358125
0000ec18c34241ad,xclick,/m/04yx4,1,0.591216,0.833615,0.178125,0.7075,0,0,0,0,0,0.591216,0.753378,0.722973,0.833615,0.47875,0.7075,0.178125,0.385
00013ec42a6a93a5,xclick,/m/04yx4,1,0.9,0.909375,0.704167,0.758333,0,0,0,0,0,0.90625,0.9,0.904687,0.909375,0.704167,0.716667,0.758333,0.729167
00014ef25d241667,xclick,/m/04yx4,1,0.766875,0.956875,0.025328,0.827392,0,0,0,0,0,0.82375,0.766875,0.809375,0.956875,0.025328,0.778612,0.827392,0.30394
0003e4de4d37aafa,activemil,/m/04yx4,1,0.627929,0.806935,0.50344,0.853659,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0004fa958fe22dbb,activemil,/m/04yx4,1,0.183125,0.303125,0.34803,0.878987,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0004fce1be5620ba,xclick,/m/04yx4,1,0.15375,0.28,0.375235,0.841463,0,0,0,0,0,0.22375,0.15375,0.28,0.175,0.375235,0.611632,0.378049,0.841463
0004fce1be5620ba,xclick,/m/04yx4,1,0.715,0.780625,0.385553,0.56848,0,0,0,0,0,0.715,0.7575,0.780625,0.770625,0.553471,0.385553,0.474672,0.56848
0005137c82d0f541,activemil,/m/04yx4,1,0.815625,0.90125,0.480833,0.7375,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0005137c82d0f541,xclick,/m/04yx4,1,0.235,0.258125,0.445833,0.528333,0,0,0,0,0,0.249375,0.235,0.24375,0.258125,0.445833,0.485833,0.528333,0.475
0005137c82d0f541,xclick,/m/04yx4,1,0.27625,0.300625,0.476667,0.545833,0,0,0,0,0,0.286875,0.27625,0.300625,0.295625,0.476667,0.5025,0.535833,0.545833
0005137c82d0f541,xclick,/m/04yx4,1,0.3825,0.400625,0.444167,0.526667,0,0,0,0,0,0.39125,0.3825,0.400625,0.400625,0.444167,0.523333,0.526667,0.526667
0005137c82d0f541,xclick,/m/04yx4,1,0.439375,0.46375,0.440833,0.515,0,0,0,0,0,0.448125,0.439375,0.46375,0.4625,0.440833,0.485833,0.513333,0.515
0005137c82d0f541,xclick,/m/04yx4,1,0.648125,0.65875,0.439167,0.508333,0,0,0,0,0,0.655,0.649375,0.648125,0.65875,0.439167,0.47,0.508333,0.466667
0005137c82d0f541,xclick,/m/04yx4,1,0.66125,0.679375,0.449167,0.508333,0,0,0,0,0,0.671875,0.66125,0.673125,0.679375,0.449167,0.471667,0.508333,0.463333
0005137c82d0f541,xclick,/m/04yx4,1,0.713125,0.725625,0.444167,0.534167,0,0,0,0,0,0.725625,0.713125,0.715625,0.724375,0.444167,0.480833,0.530833,0.534167
000556fdb2810381,xclick,/m/04yx4,1,0.364375,0.485625,0.2225,0.496667,0,0,0,0,0,0.364375,0.441875,0.485625,0.485625,0.35,0.2225,0.496667,0.391667
000556fdb2810381,xclick,/m/04yx4,1,0.455,0.625,0.524167,0.873333,0,0,0,0,0,0.455,0.588125,0.465,0.625,0.598333,0.524167,0.821667,0.873333
0006498fa111aa79,xclick,/m/04yx4,1,0.804167,0.87,0.704375,0.863125,0,0,0,0,0,0.838333,0.87,0.804167,0.87,0.704375,0.7575,0.760625,0.863125
0006c0abb5a4a063,xclick,/m/04yx4,1,0.0925,0.175625,0.125117,0.222222,0,0,0,0,0,0.156875,0.0925,0.175625,0.13875,0.125117,0.214753,0.155929,0.222222
00071c51c8e92a68,xclick,/m/04yx4,1,0.05125,0.44875,0.04125,0.9725,0,0,0,0,0,0.05125,0.31625,0.44875,0.275625,0.38625,0.04125,0.32,0.9725
0009d0dc99af2135,xclick,/m/04yx4,1,0.19403,0.797678,0.252113,0.921831,0,0,0,0,0,0.524046,0.19403,0.797678,0.797678,0.252113,0.728169,0.8,0.921831
